north dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHANGEC1,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PRIORNAME2,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME3,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME4,FEDDESC,PRIORNAME5,PRIORNAME6,,
1,202 1st St,,295241,NM,41,1,"Sioux City, IA-NE-SD",,0,,43580,1,"Sioux City, IA-NE-SD",0,43580,19540,12/31/9999,12/31/9999,0,0,STATE,Sergeant Bluff,SERGEANT BLUFF,21,N,Woodbury,,0,,7/15/2024,0,261789,261789,10266,6/30/2024,12/31/9999,28426,1/1/1907,11,Kansas City,Kansas City,7,0,300942,0,,0,19540,0,DIF,,0,1,1/6/1966,1,1,0,0,0,0,42.399907,N,-96.36254298,,NONE,0,Pioneer Bank,PIONEER DEVELOPMENT CO,1155,1155,0,0,,4,0,4,0,0,0,Pioneer Valley Savings Bank,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.589502403,1.659688224,1.66,1.59,16.47,16.47,1200665,6/26/2026,0,0,4,Commercial Lending Specialization,IA,IA,1,19193,Iowa,19,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,10,19540,13340,www.pioneerbanks.com,51054,,,,,,,,,,,,,,
1,700 State St,,985886,NM,41,1,,,,,0,,,,,15562,12/31/9999,12/31/9999,0,0,STATE,Belle Fourche,SPEARFISH,21,N,Butte,,,,7/15/2024,0,874100,874100,0,6/30/2024,12/31/9999,101873,8/30/1937,11,Kansas City,Kansas City,9,0,65559,0,,0,15562,0,DIF,,0,1,12/4/1937,1,1,0,0,0,0,44.67445201,N,-103.850778,,NONE,0,Pioneer Bank & Trust,BELLE FOURCHE BANCSHARES INC,4046,4046,0,0,,7,0,7,0,0,0,Bank of Belle Fourche,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.617849931,2.132474959,2.13,1.62,16.16,16.16,1143511,6/26/2026,0,0,4,Commercial Lending Specialization,SD,SD,1,46019,South Dakota,46,0,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,15562,9854,www.pioneerbankandtrust.com,57717,,,,,,,,,,,,,,
1,3905 W 49th St,,1346131,NM,51,1,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,1678,12/31/9999,12/31/9999,0,0,STATE,Sioux Falls,HOVEN,21,N,Minnehaha,,0,,7/15/2024,0,1069070,1069070,0,6/30/2024,12/31/9999,139294,7/16/1931,11,Kansas City,Kansas City,9,0,593052,0,,0,1678,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,43.50700403,N,-96.77361649,,NONE,0,Plains Commerce Bank,PLAINS COMMERCE FINANCIAL INC,5292,5292,0,0,,8,0,8,0,0,0,Bank of Hoven,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.594848987,1.674109245,1.67,1.59,15.24,15.24,5331286,6/26/2026,0,0,4,Commercial Lending Specialization,SD,SD,1,46099,South Dakota,46,1,11,0,0,1,0,www.executivebankingsuite.com,,,,,,,,,,,,,,,,1,10,1678,1103,www.plainscommerce.com,57106,,,,,,,,,,,,,,
1,1004 21st Ave,,847906,NM,51,1,,,,,0,,,,,34384,12/31/9999,12/31/9999,0,0,STATE,Rock Valley,ROCK VALLEY,21,N,Sioux,,,,3/18/2026,0,700012,700012,14334,1/16/2026,12/31/9999,85462,2/25/1997,11,Kansas City,Kansas City,7,0,2539960,0,,0,34384,0,DIF,,0,1,2/25/1997,1,1,0,0,1,0,43.20063688,N,-96.28417688,,NONE,0,Premier Bank,PREMIER HOLDINGS LTD,4337,4337,0,0,,6,0,6,0,0,0,,,3/18/2026,4,,FDIC,3/31/2026,3/31/2026,2.152307918,2.342377998,2.34,2.15,21.34,21.34,3066922,6/26/2026,0,0,2,Agricultural Specialization,IA,IA,1,19167,Iowa,19,1,11,0,1,0,0,www.epremierbank.com,,,,,,,,,,,,,,,,0,0,34384,57147,www.premierbank.bank,51247,810,,,,,,,,,,,,,
1,201 N Broadway Ave,,244774,NM,41,1,,,,,0,,,,,15629,12/31/9999,12/31/9999,0,0,STATE,Miller,SHOREWOOD,21,N,Hand,,,,7/15/2024,0,210107,210107,0,6/30/2024,12/31/9999,29737,1/1/1938,11,Kansas City,Kansas City,9,0,592550,0,1,0,15629,0,DIF,,0,1,11/14/1938,1,1,0,0,1,0,44.51816699,N,-98.98903296,,NONE,0,Quoin Financial Bank,INDEPENDENT BANCSHARES INC,624,624,0,0,,3,0,3,0,0,0,The First State Bank of Highmore,First State Bank of Miller,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.026575388,1.245380719,1.25,1.03,8.29,8.29,2466235,6/26/2026,0,0,2,Agricultural Specialization,SD,MN,1,46059,South Dakota,46,0,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,15629,9909,www.quoinbank.com,57362,,,,,,,,,,,,,,
1,211 Main St N,,757767,NM,51,1,"Watertown, SD",,0,,0,0,,1,47980,16221,12/31/9999,12/31/9999,0,0,STATE,Estelline,ESTELLINE,21,N,Hamlin,,0,,7/15/2024,0,638106,638106,14525,6/30/2024,12/31/9999,60273,9/1/1920,11,Kansas City,Kansas City,9,0,108951,0,,0,16221,0,DIF,,0,1,1/2/1945,1,1,0,0,0,0,44.57701368,N,-96.90244151,,NONE,0,Reliabank Dakota,BIG SIOUX FINANCIAL INC,2388,2388,0,0,,10,0,10,0,0,0,The Farmers State Bank of Estelline,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.249193262,1.330798852,1.33,1.25,15.94,15.94,1363980,6/26/2026,0,0,4,Commercial Lending Specialization,SD,SD,1,46057,South Dakota,46,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,16221,10420,www.reliabank.com,57234,,,,,,,,,,,,,,
1,602 1st St,,46211,NM,51,1,"Brookings, SD",,0,,0,0,,1,15100,1675,12/31/9999,12/31/9999,0,0,STATE,Bruce,BRYANT,21,N,Brookings,,0,,7/15/2024,0,41590,41590,0,6/30/2024,12/31/9999,4442,1/1/1927,11,Kansas City,Kansas City,9,0,83852,0,1,0,1675,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,44.43683902,N,-96.89064898,,NONE,0,Richland State Bank,BRYANT BANCSHARES INC,161,161,0,0,,1,0,1,0,0,0,Bank of Bruce,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.426593565,1.453176054,1.45,1.43,14.04,14.04,1127717,6/26/2026,0,0,2,Agricultural Specialization,SD,SD,1,46011,South Dakota,46,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,1675,1101,www.richlandstate.org,57220,,,,,,,,,,,,,,
1,211 N Broadway Ave,,346325,NM,51,1,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,9935,12/31/9999,12/31/9999,0,0,STATE,Marion,HAWARDEN,21,N,Turner,,0,,7/15/2024,0,284042,284042,0,6/30/2024,12/31/9999,31383,1/1/1904,11,Kansas City,Kansas City,9,0,474450,0,,0,9935,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,43.42359902,N,-97.26104897,,NONE,0,Rivers Edge Bank,FIRST STATE ASSOCIATES INC,1027,1027,0,0,,5,0,5,0,0,0,Farmers State Bank,Farmers Trust & Savings Bank,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.201870682,1.304854733,1.3,1.2,13.1,13.1,2410582,6/26/2026,0,0,2,Agricultural Specialization,SD,IA,1,46125,South Dakota,46,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,9935,6352,www.riversedge.bank,57043,,,,,,,,,,,,,,
1,1600 Main St,,321873,NM,51,1,,,,,0,,,,,485,12/31/9999,12/31/9999,0,0,STATE,Tyndall,TYNDALL,21,N,Bon Homme,,,,7/15/2024,0,246127,246127,0,6/30/2024,12/31/9999,29022,11/1/1932,11,Kansas City,Kansas City,9,0,435255,0,,0,485,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,42.99143501,N,-97.86304296,,NONE,0,Security Bank Midwest,MIDWEST BANCSHARES INC,752,752,0,0,,6,0,6,0,0,0,Security State Bank,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.925337734,0.964713808,0.96,0.93,10.54,10.54,4347301,6/26/2026,0,0,2,Agricultural Specialization,SD,SD,1,46009,South Dakota,46,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,485,352,www.sbmidwest.bank,57066,,,,,,,,,,,,,,
1,5505 Red Rock Ln,,2139871,NM,51,1,"Lincoln, NE",,0,,30700,1,"Lincoln, NE",0,30700,5415,12/31/9999,12/31/9999,0,0,STATE,Lincoln,RAPID CITY,21,N,Lancaster,"Lincoln-Beatrice, NE",1,339,5/5/2026,0,1874585,1874585,13873,4/10/2026,12/31/9999,189630,7/1/1924,11,Kansas City,Kansas City,10,0,276850,0,,0,5415,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.73803599,N,-96.64505998,,NONE,0,Security First Bank,STOCKMENS FINANCIAL CORP,3634,3634,0,0,,26,0,37,0,0,0,"The Security Bank, Sidney",The Sioux National Bank of Harrison,5/5/2026,4,,FDIC,3/31/2026,3/31/2026,0.669939551,0.858348527,0.86,0.67,7.72,7.72,2360454,6/26/2026,0,0,4,Commercial Lending Specialization,NE,SD,1,31109,Nebraska,31,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,10,5415,3660,http://www.security1stbank.com,68516,,Security National Bank,,,,,,,,KANSAS CITY,,,,
1,325 Dakota Dunes Blvd,,253214,N,51,1,"Sioux City, IA-NE-SD",,0,,43580,1,"Sioux City, IA-NE-SD",0,43580,34394,12/31/9999,12/31/9999,0,23226,OCC,Dakota Dunes,DAKOTA DUNES,3,N,Union,,0,,7/15/2024,0,196829,196829,0,6/30/2024,12/31/9999,33086,5/1/1997,11,Kansas City,Kansas City,9,1,2529176,0,1,0,34394,0,DIF,,0,1,5/1/1997,1,1,0,0,0,0,42.50239299,N,-96.495471,,NONE,0,Security National Bank of South Dakota,SECURITY NATIONAL CORP,1536,1536,0,0,4,3,0,3,0,0,0,,,7/15/2024,4,,OCC,3/31/2026,3/31/2026,2.500513818,3.281924386,3.28,2.5,18.92,18.92,1200348,6/26/2026,0,0,4,Commercial Lending Specialization,SD,SD,0,46127,South Dakota,46,0,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,34394,57157,http://www.snbsd.com,57049,,,WESTERN DISTRICT,,,,,,,,,,,
1,100 S West St,,549613,NM,51,1,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,15734,12/31/9999,12/31/9999,0,0,STATE,Canton,LARCHWOOD,21,N,Lincoln,,0,,7/15/2024,0,490064,490064,14078,6/30/2024,12/31/9999,56267,6/14/1920,11,Kansas City,Kansas City,9,0,811747,0,,0,15734,0,DIF,,0,1,4/4/1940,1,1,0,0,1,0,43.30058202,N,-96.60848001,,NONE,0,Security Savings Bank,LARCH BCORP INC,1216,1216,0,0,,8,0,8,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.898702849,0.936395156,0.94,0.9,8.69,8.69,1206658,6/26/2026,0,0,2,Agricultural Specialization,SD,IA,1,46083,South Dakota,46,1,11,0,1,0,0,,,,,,,,,,,,,,,,,1,40,15734,9991,www.bankwithssb.com,57013,,,,,,,,,,,,,,
1,450 Main St,,99885,NM,51,1,"Mitchell, SD",,0,,0,0,,1,33580,16448,12/31/9999,12/31/9999,0,0,STATE,Alexandria,,21,N,Hanson,,0,,7/15/2024,0,92043,92043,0,6/30/2024,12/31/9999,7482,7/1/1946,11,Kansas City,Kansas City,9,0,270652,0,,0,16448,0,DIF,,0,1,7/1/1946,1,1,0,0,1,0,43.65428899,N,-97.78250703,,NONE,0,Security State Bank,,248,248,0,0,,3,0,3,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.958486519,0.958486519,0.96,0.96,13.39,13.39,,6/26/2026,0,0,2,Agricultural Specialization,SD,,1,46061,South Dakota,46,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,16448,10615,https://www.bankwithsecurity.com,57311,,,,,,,,,,,,,,
1,305 S Main St,,81514,NM,51,1,,,,,0,,,,,18145,12/31/9999,12/31/9999,0,0,STATE,Eagle Butte,,21,N,Dewey,,,,7/15/2024,0,72399,72399,0,6/30/2024,12/31/9999,8774,2/1/1960,11,Kansas City,Kansas City,9,0,403656,0,,0,18145,0,DIF,,0,1,2/1/1960,1,1,0,0,1,0,44.99240504,N,-101.2348227,,NONE,0,State Bank of Eagle Butte,,285,285,0,0,,1,0,1,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.358388046,1.692027215,1.69,1.36,13.03,13.03,,6/26/2026,0,0,2,Agricultural Specialization,SD,,1,46041,South Dakota,46,0,11,1,0,0,0,www.statebankofeaglebutte.com,,,,,,,,,,,,,,,,0,0,18145,12066,www.statebankofeaglebutte.com,57625,,,,,,,,,,,,,,
1,123 N 2nd St,,283631,SM,51,1,"Gillette, WY",,0,,0,0,,1,23940,1169,12/31/9999,12/31/9999,0,0,STATE,Sundance,SUNDANCE,13,N,Crook,,0,,8/31/2022,0,248482,248482,0,8/31/2022,12/31/9999,29973,01/01/1895,14,San Francisco,San Francisco,10,0,94755,0,,0,1169,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,44.40474198,N,-104.38131,,NONE,0,Sundance State Bank,SUNDANCE BANKSHARES INC,1217,1217,0,0,,2,0,2,0,0,0,,,8/31/2022,6,,FED,3/31/2026,3/31/2026,1.675028043,2.119591772,2.12,1.68,16.57,16.57,2629946,6/26/2026,0,0,2,Agricultural Specialization,WY,WY,1,56011,Wyoming,56,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,1169,801,www.sundancestate.bank,82729,,,,,,,,,,KANSAS CITY,,,,
1,201 S Main St,,61935,NM,51,1,,,,,0,,,,,15847,12/31/9999,12/31/9999,0,0,STATE,Onida,ONIDA,21,N,Sully,,,,7/15/2024,0,54369,54369,0,6/30/2024,12/31/9999,6921,1/1/1925,11,Kansas City,Kansas City,9,0,354253,0,,0,15847,0,DIF,,0,1,9/8/1941,1,1,0,0,1,0,44.70652801,N,-100.066583,,NONE,0,Sunrise Bank Dakota,ADINO CO THE,127,127,0,0,,1,0,1,0,0,0,The Onida Bank,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.811164692,0.849487433,0.85,0.81,7.34,7.34,1134724,6/26/2026,0,0,2,Agricultural Specialization,SD,SD,1,46119,South Dakota,46,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,15847,10087,http://www.mysunrisebank.com,57564,,,,,,,,,,,,,,
1,5105 S Crossing Pl,,2734177,N,41,1,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,18561,12/31/9999,12/31/9999,0,14991,OCC,Sioux Falls,SAINT PAUL,3,N,Lincoln,,0,,5/21/2024,0,2471235,2471235,0,3/18/2024,12/31/9999,253513,7/17/1962,11,Kansas City,Kansas City,9,1,860053,0,,0,18561,0,DIF,,0,1,7/17/1962,1,1,0,0,0,0,43.49698866,N,-96.74932347,,NONE,0,"Sunrise Banks, National Association",UNIVERSITY FINL GBC DBA SUNRISE BANKS,1777,1777,0,0,4,5,0,5,0,0,0,University National Bank,Summit National Bank of St. Paul,5/21/2024,4,,OCC,3/31/2026,3/31/2026,0.260729268,0.391313989,0.39,0.26,2.8,2.8,1139103,6/26/2026,0,0,4,Commercial Lending Specialization,SD,MN,0,46083,South Dakota,46,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,0,18561,12449,www.sunrisebanks.com,57108,820,Meridian National Bank,WESTERN DISTRICT,520,,,,,,,,,,
1,345 N Reid Pl,,9899655,N,41,0,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,35444,12/31/9999,12/31/9999,0,25279,OCC,Sioux Falls,WILMINGTON,3,N,Minnehaha,,0,,8/8/2024,0,8441102,8441102,0,6/30/2024,12/31/9999,872722,7/28/2000,11,Kansas City,Kansas City,9,1,2858960,0,,0,35444,0,DIF,,0,1,7/28/2000,1,1,0,0,0,0,43.55069696,N,-96.72341845,,NONE,0,"The Bancorp Bank, National Association",BANCORP INC THE,69079,69079,0,0,4,1,0,1,0,0,0,The Bancorp.com Bank,The Bancorp Bank,8/8/2024,4,,OCC,3/31/2026,3/31/2026,2.871009023,3.645835254,3.65,2.87,31.71,31.71,2858951,6/26/2026,0,0,4,Commercial Lending Specialization,SD,DE,0,46099,South Dakota,46,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,0,35444,80043,www.thebancorp.com,57103,,,WESTERN DISTRICT,,,,,,,,,,,
1,550 Main St,,36116,NM,51,1,,,,,0,,,,,13999,12/31/9999,12/31/9999,0,0,STATE,Scotland,SCOTLAND,21,N,Bon Homme,,,,7/15/2024,0,32592,32592,0,6/30/2024,12/31/9999,3383,3/6/1934,11,Kansas City,Kansas City,9,0,425050,0,,0,13999,0,DIF,,0,1,3/6/1934,1,1,0,0,1,0,43.149807,N,-97.71967503,,NONE,0,The Farmers and Merchants State Bank,SCOTLAND HOLDING CO,118,118,0,0,,1,0,1,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.345496009,1.676168757,1.68,1.35,13.77,13.77,1127856,6/26/2026,0,0,2,Agricultural Specialization,SD,SD,1,46009,South Dakota,46,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,13999,8755,http://wwwfmsbscotland.com,57059,,,,,,,,,,,,,,
1,123 E Center St,,40211,NM,51,1,,,,,0,,,,,6084,12/31/9999,12/31/9999,0,0,STATE,Turton,,21,N,Spink,,,,7/15/2024,0,35152,35152,0,6/30/2024,12/31/9999,4168,8/13/1915,11,Kansas City,Kansas City,9,0,496957,0,,0,6084,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,45.04921001,N,-98.09658902,,NONE,0,The Farmers State Bank of Turton,,-14,-14,0,0,,1,0,1,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,-0.141752414,-0.121502069,-0.12,-0.14,-1.34,-1.34,,6/26/2026,0,0,2,Agricultural Specialization,SD,,1,46115,South Dakota,46,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,6084,4108,www.fsbturtonsd.com,57477,,,,,,,,,,,,,,
1,100 S Phillips Ave,,2105071,N,51,1,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,4016,12/31/9999,12/31/9999,0,3393,OCC,Sioux Falls,SIOUX FALLS,3,N,Minnehaha,,0,,7/15/2024,0,1758940,1758940,12075,6/30/2024,12/31/9999,191996,09/08/1885,11,Kansas City,Kansas City,9,1,326858,0,,0,4016,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,43.54703788,N,-96.7263874,,NONE,0,The First National Bank in Sioux Falls,MINNEHAHA BANSHARES INC,5669,5669,0,0,4,18,0,18,0,0,0,First National Bank and Trust Company in Sioux Falls,,7/15/2024,4,,OCC,3/31/2026,3/31/2026,1.08156836,1.49004214,1.49,1.08,11.77,11.77,1126354,6/26/2026,0,0,2,Agricultural Specialization,SD,SD,0,46099,South Dakota,46,0,11,0,0,1,0,,,,,,,,,,,,,,,,,1,10,4016,2602,www.fnbsf.com,57104,,,WESTERN DISTRICT,,,,,,,,,,,
1,314 Main St,,28637,N,51,1,"Aberdeen, SD",,0,,0,0,,1,10100,3985,12/31/9999,12/31/9999,0,8624,OCC,Frederick,,3,N,Brown,,0,,7/15/2024,0,25128,25128,0,6/30/2024,12/31/9999,3322,05/18/1882,11,Kansas City,Kansas City,9,1,288152,0,,0,3985,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,45.83251399,N,-98.50604599,,NONE,0,The First National Bank of Frederick,,13,13,0,0,4,1,0,1,0,0,0,,,7/15/2024,4,,OCC,3/31/2026,3/31/2026,0.189694482,0.189694482,0.19,0.19,1.58,1.58,,6/26/2026,0,0,2,Agricultural Specialization,SD,,0,46013,South Dakota,46,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,3985,2590,www.fnbfredericksd.com,57441,,,WESTERN DISTRICT,,,,,,,,,,,
1,117 N 3rd St,,61776,NM,41,1,"Mitchell, SD",,0,,0,0,,1,33580,15749,12/31/9999,12/31/9999,0,0,STATE,Emery,EMERY,21,N,Hanson,,0,,7/15/2024,0,49486,49486,0,6/30/2024,12/31/9999,11964,1/1/1920,11,Kansas City,Kansas City,9,0,285553,0,,0,15749,0,DIF,,0,1,7/1/1940,1,1,0,0,1,0,43.60222002,N,-97.62282801,,NONE,0,The Security State Bank,EMERY SECURITY BCORP INC,312,312,0,0,,2,0,2,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,2.03151452,2.702174762,2.7,2.03,10.55,10.55,1127771,6/26/2026,0,0,2,Agricultural Specialization,SD,SD,1,46061,South Dakota,46,0,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,15749,10000,www.thesecuritystatebank.com,57332,,,,,,,,,,,,,,
1,425 Walnut St,,683379960,N,31,0,"Cincinnati, OH-KY-IN",,0,,17140,1,"Cincinnati, OH-KY-IN",0,17140,6548,7/21/2011,12/31/9999,1,24,OCC,Cincinnati,MINNEAPOLIS,3,N,Hamilton,"Cincinnati-Wilmington-Maysville, OH-KY-IN",1,178,9/30/2025,0,539835606,533860407,11523,9/19/2025,12/31/9999,67968276,07/13/1863,9,Chicago,Washington,4,1,504713,1,1,0,6548,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.10083874,N,-84.5113783,,NONE,0,U.S. Bank National Association,U S BCORP,1991808,1991808,0,0,6,2100,1,2099,0,0,0,The First National Bank of Cincinnati,"Star Bank, National Association",9/30/2025,3,,OCC,3/31/2026,3/31/2026,1.172078206,1.453518838,1.45,1.17,11.72,11.72,1119794,6/26/2026,0,0,9,All Other Over 1 Billion,OH,MN,0,39061,Ohio,39,0,16,0,0,0,1,,,,,,,,,,,,,,,,,1,10,6548,4383,www.usbank.com,45202,820,"Firstar Bank, National Association",,,,,,,"Star Bank, National Association, Cincinnati",,,,,
1,3201 N 4th Ave,,1852239000,N,31,0,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,3511,7/21/2011,12/31/9999,1,1,OCC,Sioux Falls,SAN FRANCISCO,3,N,Minnehaha,,0,,3/25/2026,0,1516982000,1510143000,0,10/31/2025,12/31/9999,173016000,01/01/1870,11,Kansas City,Washington,9,1,451965,1,1,0,3511,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,43.5808444,N,-96.72291696,,NONE,0,"Wells Fargo Bank, National Association",WELLS FARGO&COMPANY,5961000,5961000,0,0,6,4176,27,4190,0,0,0,Crocker National Bank,Crocker-Citizens National Bank,3/25/2026,4,,OCC,3/31/2026,3/31/2026,1.297656664,1.553226019,1.55,1.3,13.75,13.75,1120754,6/26/2026,0,0,9,All Other Over 1 Billion,SD,CA,0,46099,South Dakota,46,0,16,0,0,0,1,www.wellsfargoadvisors.com,,www.wf.com,,,,,,,,,,,,,,1,10,3511,2239,www.wellsfargo.com,57104,820,Crocker-Anglo National Bank,,,,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION",,Crocker First National Bank of San Francisco,,,
1,803 Main Street,,89193,NM,51,1,,,,,0,,,,,492,12/31/9999,12/31/9999,0,0,STATE,Timber Lake,TIMBER LAKE,21,N,Dewey,,,,7/15/2024,0,80902,80902,0,6/30/2024,12/31/9999,7967,1/1/1919,11,Kansas City,Kansas City,9,0,128258,0,,0,492,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,45.43148502,N,-101.078833,,NONE,0,Western Dakota Bank,WESTERN DAKOTA HOLDING CO,195,195,0,0,,2,0,2,0,0,0,Dewey County Bank,Glencross State Bank,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.891072143,0.945907351,0.95,0.89,9.9,9.9,2351359,6/26/2026,0,0,2,Agricultural Specialization,SD,SD,1,46041,South Dakota,46,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,492,354,www.westerndakotabank.com,57656,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
