WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FEDDESC,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,PRIORNAME3,PRIORNAME4,CHANGEC1,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,
1,445 Se Main St,,66011146,NM,41,0,"Roseburg, OR",,0,,0,0,,1,40700,17266,7/21/2011,12/31/9999,1,0,STATE,Roseburg,TACOMA,21,N,Douglas,,0,,9/23/2025,0,53614966,53614966,9866,9/1/2025,12/31/9999,7965503,11/9/1953,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,143662,0,,0,17266,0,DIF,,0,1,11/9/1953,1,1,0,0,0,0,43.20966402,N,-123.34251,,NONE,0,Columbia Bank,COLUMBIA BANKING SYSTEM INC,198193,198193,0,0,,376,0,377,0,0,0,Umpqua Bank,South Umpqua State Bank,9/23/2025,6,,FDIC,3/31/2026,3/31/2026,1.193641634,1.585045852,1.59,1.19,9.84,9.84,2078816,6/26/2026,1,0,4,Commercial Lending Specialization,OR,WA,1,41019,Oregon,41,0,14,0,0,0,0,,,,,,,,,,,,,,,,,1,10,17266,11289,www.columbiabank.com/,97470,South Umpqua Bank,,810,,,,,,,,,
1,12921 S Vista Station Blvd,,13310873,NM,41,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,57570,9/30/2022,12/31/9999,1,0,STATE,Draper,,23,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,7/14/2023,0,10359788,10359788,0,7/12/2023,12/31/9999,1729050,12/1/2003,14,San Francisco,New York,12,0,SAN FRANCISCO,3224580,0,,0,57570,0,DIF,,0,1,12/1/2003,1,1,0,0,0,1,40.51648502,N,-111.908511,,NONE,0,Comenity Capital Bank,,59816,59816,0,0,,1,0,1,0,0,0,World Financial Capital Bank,,7/14/2023,6,,FDIC,3/31/2026,3/31/2026,1.776419652,2.45306044,2.45,1.78,13.67,13.67,,6/26/2026,1,0,3,Credit-card Specialization,UT,,1,49035,Utah,49,0,2,0,0,0,0,direct.comenity.com,,www.comenity.com,,www.comenity.net,,,,,,,,,,,,0,0,57570,365652,Savings.Breadfinancial.com,84020,,,,,,,,,,,,
1,15 W South Temple,Ste 300,180667,NM,51,1,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,57571,12/31/9999,12/31/9999,0,0,STATE,Salt Lake City,SALT LAKE CITY,21,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,8/31/2022,0,144545,144545,0,8/31/2022,12/31/9999,28536,11/3/2003,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3220863,0,,0,57571,0,DIF,,0,1,11/3/2003,1,1,0,0,0,0,40.76901998,N,-111.891661,,NONE,0,Continental Bank,CONTINENTAL BCORP,850,850,0,0,,1,0,1,0,0,0,,,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.845439052,1.845439052,1.85,1.85,12.1,12.1,3191459,6/26/2026,0,0,4,Commercial Lending Specialization,UT,UT,1,49035,Utah,49,1,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,57571,365653,http://www.cbankus.com,84101,,,,,,,,,,,,
1,375 N Overland Ave,,3660167,NM,41,0,"Burley, ID",,0,,0,0,,1,15420,11666,12/31/9999,12/31/9999,0,0,STATE,Burley,BURLEY,21,N,Cassia,,0,,9/5/2024,0,3134792,3134792,14224,8/16/2024,12/31/9999,332169,8/29/1904,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,543262,0,,0,11666,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,42.55950401,N,-113.792557,,NONE,0,D. L. Evans Bank,D L EVANS BCORP,13010,13010,0,0,,41,0,41,0,0,0,"D. L. Evans & Company, Bankers",,9/5/2024,6,,FDIC,3/31/2026,3/31/2026,1.418526711,1.84517506,1.85,1.42,15.79,15.79,2242523,6/26/2026,0,0,4,Commercial Lending Specialization,ID,ID,1,16031,Idaho,16,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,11666,7454,dlevans.com,83318,,,,,,,,,,,,
1,756 E Winchester St,,889799,NM,51,1,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,35323,12/31/9999,12/31/9999,0,0,STATE,Murray,MURRAY,21,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,8/31/2022,0,708067,708067,0,8/31/2022,12/31/9999,161145,7/25/2000,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,2880019,0,,0,35323,0,DIF,,0,1,7/25/2000,1,1,0,0,0,0,40.63081749,N,-111.871018,,NONE,0,FinWise Bank,FINWISE BCORP,3577,3577,0,0,,2,0,2,0,0,0,Utah Community Bank,,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.540770159,2.11495149,2.11,1.54,8.98,8.98,3157549,6/26/2026,0,0,4,Commercial Lending Specialization,UT,UT,1,49035,Utah,49,0,14,0,1,0,0,www.utahcommunitybank.com,Utah Community Bank,www.finwisebank.com,,,,,,,,,,,,,,0,0,35323,78229,www.finwise.bank,84107,,,,,,,,,,,,
1,5 First American Way,Fl 3,8323217,SB,41,0,"Los Angeles-Long Beach-Anaheim, CA","Anaheim-Santa Ana-Irvine, CA",1,11244,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,26312,12/31/9999,12/31/9999,0,715660,OCC,Santa Ana,SANTA ANA,33,N,Orange,"Los Angeles-Long Beach, CA",1,348,4/9/2024,0,7801359,7801359,15660,11/18/2023,12/31/9999,509200,7/30/1985,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,1883321,0,,0,26312,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,33.701533,N,-117.861833,,NONE,0,"First American Trust, FSB",FIRST AMERICAN FINANCIAL CORP,28810,28810,0,0,7,10,0,10,0,0,0,First American Trust Company,,4/9/2024,6,,OCC,3/31/2026,3/31/2026,1.527056118,2.168038056,2.17,1.53,22.62,22.62,1250101,6/26/2026,0,0,5,Mortgage Lending Specialization,CA,CA,0,6059,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,1,10,26312,32751,www.firstamtrust.com,92707,,,,,,,,,,,,
1,2150 S 1300 E,Ste 400,429317,NM,51,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,35533,12/31/9999,12/31/9999,0,0,STATE,Salt Lake City,,23,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,10/31/2024,0,207326,207326,0,10/25/2024,12/31/9999,196221,10/5/2000,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,2947556,0,,0,35533,0,DIF,,0,1,10/5/2000,1,1,0,0,0,0,40.72416301,N,-111.854565,,NONE,0,First Electronic Bank,,7610,7610,0,0,,1,0,1,0,0,0,,,10/31/2024,6,,FDIC,3/31/2026,3/31/2026,6.679371516,8.785875016,8.79,6.68,15.82,15.82,,6/26/2026,0,0,7,Other Specialized Under 1 Billion,UT,,1,49035,Utah,49,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,35533,81328,www.firstelectronic.com,84106,,,,,,,,,,,,
1,3826 S 2300 E,,846485,NM,51,1,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,22738,12/31/9999,12/31/9999,0,0,STATE,Salt Lake City,SALT LAKE CITY,21,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,8/31/2022,0,697805,697805,0,8/31/2022,12/31/9999,84162,10/19/1978,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,207872,0,,0,22738,0,DIF,,0,1,10/19/1978,1,1,0,0,0,0,40.687984,N,-111.824862,,NONE,0,First Utah Bank,FIRST UTAH BCORP,1637,1637,0,0,,7,0,7,0,0,0,Cottonwood Security Bank,,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,0.773983836,1.00944135,1.01,0.77,7.83,7.83,1027992,6/26/2026,0,0,4,Commercial Lending Specialization,UT,UT,1,49035,Utah,49,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,22738,15875,www.firstutahbank.com,84109,,,,,,,,,,,,
1,7001 E Belleview Ave,Ste 850,1349328,NM,51,1,"Denver-Aurora-Lakewood, CO",,0,,19740,1,"Denver-Aurora-Lakewood, CO",0,19740,34401,12/31/9999,12/31/9999,0,0,STATE,Denver,DENVER,21,N,Denver,"Denver-Aurora, CO",1,216,8/20/2025,0,1076430,1076430,17324,7/11/2025,12/31/9999,114403,5/13/1997,13,Dallas,Dallas,10,0,KANSAS CITY,2515320,0,,0,34401,0,DIF,,0,1,5/13/1997,1,1,0,0,0,0,39.6244398,N,-104.9048771,,NONE,0,Fortis Bank,FORTIS BCORP,2589,2589,0,0,,3,0,3,0,0,0,Front Range Bank,Fortis Private Bank,8/20/2025,5,,FDIC,3/31/2026,3/31/2026,0.76321504,0.986077369,0.99,0.76,9.14,9.14,3559198,6/26/2026,0,0,4,Commercial Lending Specialization,CO,CO,1,8031,Colorado,8,0,13,0,0,1,0,,,,,,,,,,,,,,,,,0,0,34401,57164,www.fortisbankus.com,80237,,,520,,,,,,,,,
1,49 Commons Loop,,31717351,NM,41,0,"Kalispell, MT",,0,,0,0,,1,28060,30788,6/30/2018,12/31/9999,1,0,STATE,Kalispell,KALISPELL,21,N,Flathead,,0,,10/8/2025,0,24944633,24944633,5918,10/1/2025,12/31/9999,4261906,7/15/1955,14,San Francisco,San Francisco,9,0,,2634191,0,,0,30788,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,48.21999492,N,-114.3284272,,NONE,0,Glacier Bank,GLACIER BCORP INC,87712,87712,0,0,,264,0,266,0,0,0,Glacier Bank F.S.B.,First Federal Savings Bank of Montana,10/8/2025,6,,FDIC,3/31/2026,3/31/2026,1.102030515,1.345788427,1.35,1.1,8.29,8.29,2003975,6/26/2026,1,0,4,Commercial Lending Specialization,MT,MT,1,30029,Montana,30,0,14,0,0,0,0,www.valleybankglacier.com,Valley Bank,www.fsbmsla.com,First Security Bank of Missoula,www.ourbank.com,First Security Bank Bozeman,www.westernsecuritybank.com,Western Security Bank,www.mountainwestbank.com,Mountain West Bank,www.firstbankofwyoming.com,First Bank of Wyoming,www.ccb-idaho.com,www.fsbwy.com,www.banksanjuans.com,www.wheatland.bank,0,10,30788,43622,www.glacierbank.com,59901,,,810,,,,,,,,,
1,200 West St,,751776000,SM,31,0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Jersey City-White Plains, NY-NJ",1,35614,35620,1,"New York-Newark-Jersey City, NY-NJ-PA",0,35620,33124,7/21/2011,12/31/9999,1,0,STATE,New York,NEW YORK,13,N,New York,"New York-Newark, NY-NJ-CT-PA",1,408,8/31/2022,0,504823000,482068000,0,8/31/2022,12/31/9999,63958000,8/30/1990,2,New York,Washington,2,0,,2182786,1,1,0,33124,0,DIF,,0,1,11/28/2008,1,1,0,0,0,0,40.71425627,N,-74.01423757,,NONE,0,Goldman Sachs Bank USA,GOLDMAN SACHS GROUP INC THE,1959000,1959000,0,0,,5,0,5,0,0,0,The Goldman Sachs Trust Company,,8/31/2022,1,,FED,3/31/2026,3/31/2026,1.122014816,1.492010513,1.49,1.12,12.12,12.12,2380443,6/26/2026,0,0,9,All Other Over 1 Billion,NY,NY,1,36061,New York,36,0,16,0,0,0,1,www.marcus.com,,,,,,,,,,,,,,,,1,10,33124,46359,www.marcus.com,10282,,,,,,,,,,,,
1,191 E Gateway Dr,,597407,NM,51,1,"Heber, UT",,0,,0,0,,1,25720,24922,12/31/9999,12/31/9999,0,0,STATE,Heber City,GRAND JUNCTION,21,N,Wasatch,"Salt Lake City-Provo-Orem, UT",1,482,12/23/2025,0,542581,542581,0,12/22/2025,12/31/9999,52244,12/13/1983,14,San Francisco,Dallas,12,0,SAN FRANCISCO,178851,0,,0,24922,0,DIF,,0,1,12/13/1983,1,1,0,0,1,0,40.49247325,N,-111.4107587,,NONE,0,Grand Valley Bank,SAGEBRUSH PARTNERS LLLP,1690,1690,0,0,,9,0,9,0,0,0,Grand Valley National Bank,,12/23/2025,6,,FDIC,3/31/2026,3/31/2026,1.142002813,1.438653248,1.44,1.14,12.88,12.88,3701269,6/26/2026,0,0,2,Agricultural Specialization,UT,CO,1,49051,Utah,49,0,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,24922,17276,www.grandvalleybank.com,84032,,,520,,,,,,,,,
1,1675 N 200 W,,5867857,SM,51,0,"Provo-Orem, UT",,0,,39340,1,"Provo-Orem, UT",0,39340,22653,12/31/9999,12/31/9999,0,0,STATE,Provo,PROVO,13,N,Utah,"Salt Lake City-Provo-Orem, UT",1,482,8/31/2022,0,4967612,4967612,0,8/31/2022,12/31/9999,299874,5/15/1978,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,243375,0,,0,22653,0,DIF,,0,1,5/15/1978,1,1,0,0,0,0,40.25674186,N,-111.6619963,,NONE,0,Green Dot Bank DBA Bonneville Bank,GREEN DOT CORP,25268,25268,0,0,,1,0,1,0,0,0,Bonneville Bank,,8/31/2022,6,,FED,3/31/2026,3/31/2026,1.825605805,2.355557466,2.36,1.83,34.94,34.94,4057262,6/26/2026,0,0,9,All Other Over 1 Billion,UT,UT,1,49049,Utah,49,0,14,0,0,1,0,www.gobank.com,,greendotcredit.com,,securedcardchoice.com,,www.greendot.com/platinum,,Platinum.greendot.com,,greendotcc.com,,go2bank.com,greendot.com,,,0,0,22653,15808,www.bonnevillebank.com,84604,,,,,,,,,,,,
1,3539 S Main St,,111401,NM,51,1,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,26798,12/31/9999,12/31/9999,0,0,STATE,Salt Lake City,SALT LAKE CITY,21,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,8/31/2022,0,89034,89034,9457,8/31/2022,12/31/9999,16486,1/1/1979,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,460770,0,,0,26798,0,DIF,,0,1,10/3/1986,1,1,0,0,0,0,40.69440101,N,-111.890837,,NONE,0,Home Savings Bank,JGS JR FAMILY HOLDING CORP,269,269,0,0,,1,0,1,0,0,0,Home Credit Financial,Home Credit Bank,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,0.959040247,1.269213115,1.27,0.96,6.38,6.38,5421422,6/26/2026,0,0,4,Commercial Lending Specialization,UT,UT,1,49035,Utah,49,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,26798,35954,http://www.hsbutah.com,84115,Home Credit Thrift and Loan,,,,,,,,,,,
1,1111 Polaris Pkwy,,4016571000,N,31,0,"Columbus, OH",,0,,18140,1,"Columbus, OH",0,18140,628,7/21/2011,12/31/9999,1,8,OCC,Columbus,NEW YORK,3,N,Delaware,"Columbus-Marion-Zanesville, OH",1,198,3/6/2025,0,2787994000,2209823000,0,2/1/2025,12/31/9999,335931000,01/01/1824,9,Chicago,Washington,4,1,,852218,1,1,0,628,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.14208925,N,-82.99608586,,NONE,0,"JPMorgan Chase Bank, National Association",JPMORGAN CHASE&CO,13974000,13974000,0,0,6,5132,198,5360,0,0,0,The Chase Manhattan Bank,JPMorgan Chase Bank,3/6/2025,3,,OCC,3/31/2026,3/31/2026,1.438906518,1.786740081,1.79,1.44,16.64,16.64,1039502,6/26/2026,0,0,1,International Specialization,OH,NY,0,39041,Ohio,39,0,16,0,0,0,1,www.chase.com,Chase,www.jpmorgan.com,J.P.Morgan,www.jpmorgan.chase.com,JPMorgan Chase,,Chase Private Client,,J.P.Morgan Private Bank,,,,,,,1,10,628,417,www.jpmorganchase.com,43240,Chemical Bank New York Trust Company,Chemical Bank,820,,,,,,Chemical Bank & Trust Company,Chemical Corn Exchange Bank,,
1,127 Public Sq,,185983433,N,31,0,"Cleveland-Elyria, OH",,0,,17460,1,"Cleveland-Elyria, OH",0,17460,17534,7/21/2011,12/31/9999,1,14761,OCC,Cleveland,CLEVELAND,3,N,Cuyahoga,"Cleveland-Akron-Canton, OH",1,184,7/24/2023,0,153305440,153305440,0,6/21/2023,12/31/9999,18841264,01/01/1849,9,Chicago,Washington,4,1,,280110,1,1,0,17534,0,DIF,,0,1,1/16/1956,1,1,0,0,0,0,41.50094101,N,-81.69400799,,NONE,0,KeyBank National Association,KEYCORP,581466,581466,0,0,6,953,0,954,0,0,0,Society National Bank,Keybank National Association,7/24/2023,3,,OCC,3/31/2026,3/31/2026,1.265119005,1.602667706,1.6,1.27,12.27,12.27,1068025,6/26/2026,1,0,4,Commercial Lending Specialization,OH,OH,0,39035,Ohio,39,0,16,0,0,0,0,,,,,,,,,,,,,,,,,1,10,17534,11510,www.key.com,44114,Society National Bank of Cleveland,,,,,,,,,,,
1,2701 N Thanksgiving Way,,11845708,N,41,0,"Provo-Orem, UT",,0,,39340,1,"Provo-Orem, UT",0,39340,32551,12/31/9999,12/31/9999,0,25228,OCC,Lehi,SAN FRANCISCO,3,N,Utah,"Salt Lake City-Provo-Orem, UT",1,482,9/8/2023,0,10282601,10282601,8433,6/30/2023,12/31/9999,1362131,8/26/1987,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,264772,0,,0,32551,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,40.42093602,N,-111.881692,,NONE,0,"LendingClub Bank, National Association",LENDINGCLUB CORP,51001,51001,0,0,4,3,0,3,0,0,0,"First Trade Union Savings Bank, FSB",First Trade Union Bank,9/8/2023,6,,OCC,3/31/2026,3/31/2026,1.74977664,2.260804327,2.26,1.75,15.29,15.29,4738879,6/26/2026,1,0,6,Consumer Lending Specialization,UT,CA,0,49049,Utah,49,0,14,0,0,0,0,banking.lendingclub.com,,https://online.lendingclub.com/lendingclubonline/uux.aspx?#/login,,,,,,,,,,,,,,0,30,32551,45385,www.lendingclub.com,84043,Radius Bank,,,,,,,,,,WESTERN DISTRICT,
1,79 S Main St,Suite 400,12443,NM,51,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,26816,12/31/9999,12/31/9999,0,0,STATE,Salt Lake City,LOGAN,21,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,7/17/2025,0,7686,7686,10020,7/11/2024,12/31/9999,4382,11/5/1956,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,593771,0,1,0,26816,0,DIF,,0,1,10/20/1986,1,1,0,0,0,0,40.76745906,N,-111.8906798,,NONE,0,"Liberty Bank, Inc.",CACHE VALLEY BANKING CO,-272,-272,0,0,,1,0,1,0,0,0,First Thrift and Loan,Liberty Financial Corporation,7/17/2025,6,,FDIC,3/31/2026,3/31/2026,-8.543384374,-10.67923047,-10.68,-8.54,-24.08,-24.08,2324997,6/26/2026,0,0,7,Other Specialized Under 1 Billion,UT,UT,1,49035,Utah,49,0,14,1,0,0,0,,,,,,,,,,,,,,,,,0,0,26816,35996,www.libertybankofutah.com,84111,,,520,520,,,,,,,,
1,1111 Civic Dr,,21403986,NM,41,0,"San Francisco-Oakland-Berkeley, CA","Oakland-Berkeley-Livermore, CA",1,36084,41860,1,"San Francisco-Oakland-Berkeley, CA",0,41860,1768,10/1/2019,12/31/9999,1,0,STATE,Walnut Creek,UNIVERSITY PARK,21,N,Contra Costa,"San Jose-San Francisco-Oakland, CA",1,488,6/5/2026,0,18251541,18251541,12587,5/1/2026,12/31/9999,2927457,1/1/1905,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,936462,0,,0,1768,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.90594458,N,-122.058449,,NONE,0,Mechanics Bank,2011 TCRT,47502,47502,0,0,,170,0,170,0,0,0,The Mechanics Bank of Richmond,The Mechanics Bank,6/5/2026,6,,FDIC,3/31/2026,3/31/2026,0.868179169,1.214193401,1.21,0.87,6.34,6.34,4759650,6/26/2026,1,0,4,Commercial Lending Specialization,CA,TX,1,6013,California,6,0,14,0,0,0,0,,,,,,,,,,,,,,,,,1,10,1768,1171,www.mechanicsbank.com,94596,,,,,,,,,,,,
1,1100 E 6600 S,Ste 510,2651012,NM,51,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,57449,12/31/9999,12/31/9999,0,0,STATE,Salt Lake City,,23,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,8/31/2022,0,2133810,2133810,0,8/31/2022,12/31/9999,443457,12/22/2003,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3228908,0,,0,57449,0,DIF,,0,1,12/22/2003,1,1,0,0,0,0,40.63124685,N,-111.8612025,,NONE,0,Medallion Bank,,13004,13004,0,0,,1,0,1,0,0,0,,,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.973442224,2.737839984,2.74,1.97,11.64,11.64,,6/26/2026,0,0,6,Consumer Lending Specialization,UT,,1,49035,Utah,49,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,57449,363796,www.medallionbank.com,84121,,,,,,,,,,,,
1,10705 S Jordan Gtwy,Ste 200,8933716,NM,41,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,34519,12/31/9999,12/31/9999,0,0,STATE,South Jordan,,23,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,8/31/2022,0,7124154,7124154,0,8/31/2022,12/31/9999,1679668,9/22/1997,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,2615190,0,,0,34519,0,DIF,,0,1,9/22/1997,1,1,0,0,0,1,40.555965,N,-111.902548,,NONE,0,Merrick Bank,,75176,75176,0,0,,1,0,1,0,0,0,Merrick Financial Corporation (Merrick),,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,3.307103232,4.407154092,4.41,3.31,16.9,16.9,,6/26/2026,0,0,3,Credit-card Specialization,UT,,1,49035,Utah,49,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,34519,59026,http://www.merrickbank.com,84095,,,,,,,,,,,,
1,501 Nw Grand Blvd,,42109827,SB,41,0,"Oklahoma City, OK",,0,,36420,1,"Oklahoma City, OK",0,36420,4063,3/31/2015,12/31/9999,1,714191,OCC,Oklahoma City,SIOUX FALLS,33,N,Oklahoma,"Oklahoma City-Shawnee, OK",1,416,5/22/2025,0,24689384,24689384,14191,11/8/2024,12/31/9999,4084668,2/28/1911,13,Dallas,Dallas,10,1,KANSAS CITY,595270,0,,0,4063,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,35.52910498,N,-97.52109199,,NONE,0,MidFirst Bank,G JEFFREY RECORDS JR 2020 FAMILY TR,144577,144577,0,0,7,94,0,94,0,0,0,Oklahoma Bank and Trust Company,Oklahoma National Bank & Trust Company of Chickasha,5/22/2025,5,,OCC,3/31/2026,3/31/2026,1.385545299,1.428479119,1.43,1.39,14.48,14.48,5555701,6/26/2026,1,0,4,Commercial Lending Specialization,OK,SD,0,40109,Oklahoma,40,1,13,0,0,0,0,www.midfirstdirect.com,MidFirst Private Bank,www.midfirstprivatebank.com,MidFirst Direct,uco.midfirst.com,1st Century Bank,www.1cbank.com,Vio Bank,ou.midfirst.com,,www.viobank.com,,,,,,1,10,4063,2638,www.midfirst.com,73118,Oklahoma National Bank of Chickasha,,,,,,,,,,,
1,"310 South Main St., Suite 900",,360510,NM,51,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,58148,12/31/9999,12/31/9999,0,0,STATE,Salt Lake City,,23,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,11/15/2023,0,299254,299254,0,10/16/2023,12/31/9999,52358,1/26/2006,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3407084,0,,0,58148,0,DIF,,0,1,1/26/2006,1,1,0,0,0,0,40.762401,N,-111.89162,,NONE,0,Milestone Bank,,441,441,0,0,,1,0,1,0,0,0,LCA Bank Corporation,,11/15/2023,6,,FDIC,3/31/2026,3/31/2026,0.47994972,0.639932959,0.64,0.48,3.39,3.39,,6/26/2026,0,0,4,Commercial Lending Specialization,UT,,1,49035,Utah,49,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,58148,440523,www.milestonebank.com,84101,,,510,,,,,,,,,
1,201 S Main St,Fl 5,391305000,N,31,0,"Salt Lake City, UT",,0,,41620,1,"Salt Lake City, UT",0,41620,32992,7/21/2011,12/31/9999,1,24908,OCC,Salt Lake City,NEW YORK,3,N,Salt Lake,"Salt Lake City-Provo-Orem, UT",1,482,3/12/2026,0,254345000,239595000,0,2/14/2026,12/31/9999,41955000,5/25/1990,14,San Francisco,Washington,12,1,SAN FRANCISCO,1456501,1,1,0,32992,0,DIF,,0,1,5/25/1990,1,1,0,0,0,0,40.76461965,N,-111.8905486,,NONE,0,"Morgan Stanley Bank, National Association",MORGAN STANLEY,1326000,1326000,0,0,6,1,0,1,0,0,0,Mountainwest Financial,MountainWest Financial Corporation,3/12/2026,6,,OCC,3/31/2026,3/31/2026,1.645536436,2.197771514,2.2,1.65,15.71,15.71,2162966,6/26/2026,0,0,9,All Other Over 1 Billion,UT,NY,0,49035,Utah,49,0,16,0,0,0,1,,,,,,,,,,,,,,,,,0,0,32992,46173,,84111,"Morgan Stanley Dean Witter Bank, Inc",Morgan Stanley Bank,820,,,,,,"Morgan Stanley Dean Witter Bank, Inc.",,,
