ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,CHANGEC1,PRIORNAME3,FEDDESC,CHANGEC2,PRIORNAME4,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,PRIORNAME7
1,126 N Broad St,,112274,NM,51,1,,,,,0,,,,,12402,12/31/9999,12/31/9999,0,0,STATE,Lanark,LANARK,21,N,Carroll,,,,8/31/2022,0,98395,98395,13579,8/31/2022,12/31/9999,10323,04/06/1878,9,Chicago,Chicago,7,0,769334,0,,0,12402,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,42.10273999,N,-89.83323001,,NONE,0,Exchange State Bank,LANARK BANCSHARES INC,387,387,0,0,,,1,0,1,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.398689858,1.449288457,1.45,1.4,14.77,14.77,1204430,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17015,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,12402,7890,http://www.lanarkbank.com,61046,,,,,,,,,,,,,
1,420 Carter St,,40733,NM,41,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,11731,12/31/9999,12/31/9999,0,0,STATE,Fairview,FAIRVIEW,21,N,Fulton,,0,,8/31/2022,0,34681,34681,0,8/31/2022,12/31/9999,5503,7/1/1915,9,Chicago,Chicago,7,0,601032,0,,0,11731,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.63343473,N,-90.1633075,,NONE,0,Fairview State Banking Company,FSB HOLDINGS INC,117,117,0,0,,,1,0,1,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.119095159,1.415607552,1.42,1.12,8.53,8.53,5399576,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17057,Illinois,17,0,9,1,0,0,0,,Fairview State Bank,,,,,,,,,,,,,,,0,0,11731,7502,http://www.fairviewstate.com,61432,,,,,,,,,,,,,
1,108 S Main St,,53114,NM,51,1,,,,,0,,,,,10469,12/31/9999,12/31/9999,0,0,STATE,Hutsonville,HUTSONVILLE,21,N,Crawford,,,,6/9/2022,0,43515,43515,0,8/29/2021,12/31/9999,9530,12/20/1920,9,Chicago,Chicago,8,0,724940,0,,0,10469,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.10942123,N,-87.65637378,,NONE,0,Farmers & Merchants Bank of Hutsonville,HUTSONVILLE BANC CORP,259,259,0,0,,,1,0,1,0,0,0,,6/9/2022,3,,FDIC,3/31/2026,3/31/2026,1.963813514,2.039636429,2.04,1.96,11.02,11.02,1096390,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,1,17033,Illinois,17,1,9,1,0,0,0,,,,,,,,,,,,,,,,,0,30,10469,6697,,62433,,,,,,,,,,,,,
1,484 E Main St,,90179,NM,51,1,"Macomb, IL",,0,,0,0,,1,31380,11324,12/31/9999,12/31/9999,0,0,STATE,Bushnell,BUSHNELL,21,N,Mcdonough,,0,,8/31/2022,0,81269,81269,13394,8/31/2022,12/31/9999,8409,1/1/1914,9,Chicago,Chicago,7,0,321330,0,,0,11324,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.55222,N,-90.50824596,,NONE,0,Farmers and Merchants State Bank of Bushnell,PRAIRIELAND BCORP INC,351,351,0,0,,,2,0,2,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.563787842,2.116237108,2.12,1.56,16.96,16.96,1206368,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17109,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,1,10,11324,7232,www.bushnellbank.com,61422,,,,,,,,,,,,,
1,114 W 3rd St,,913916,N,41,1,"Sterling, IL",,0,,0,0,,1,44580,3732,12/31/9999,12/31/9999,0,6375,OCC,Prophetstown,PROPHETSTOWN,3,N,Whiteside,"Dixon-Sterling, IL",1,221,8/31/2022,0,638783,638783,12238,8/31/2022,12/31/9999,125190,7/1/1902,9,Chicago,Chicago,7,1,933041,0,,0,3732,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,41.6715549,N,-89.93702773,,NONE,0,Farmers National Bank,PROPHETSTOWN BANKING CO,2434,2434,0,0,4,WESTERN DISTRICT,4,0,4,0,0,0,The Farmers National Bank of Prophetstown,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.072388421,1.358329295,1.36,1.07,7.81,7.81,2198563,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,0,17195,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,3732,2397,www.farmersnationalbank.bank,61277,The Farmers National Bank,,,,,,,,,,,,
1,108 E Adams St,,358113,NM,51,1,,,,,0,,,,,11307,12/31/9999,12/31/9999,0,0,STATE,Pittsfield,PITTSFIELD,21,N,Pike,,,,8/31/2022,0,304828,304828,15388,8/31/2022,12/31/9999,50996,01/26/1889,9,Chicago,Chicago,8,0,477648,0,,0,11307,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,39.60803365,N,-90.80590174,,NONE,0,Farmers State Bank,PIKE BCORP INC,571,571,0,0,,,6,0,6,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.653097639,0.663391647,0.66,0.65,4.49,4.49,1118966,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17149,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,11307,7220,www.farmersstate.com,62363,,,,,,,,,,,,,
1,104 E Main St,,70137,NM,51,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,12107,12/31/9999,12/31/9999,0,0,STATE,Elmwood,ELMWOOD,21,N,Peoria,,0,,8/31/2022,0,62411,62411,0,8/31/2022,12/31/9999,2196,12/06/1864,9,Chicago,Chicago,7,0,921936,0,,0,12107,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.77776,N,-89.96577103,,NONE,0,Farmers State Bank,ELMWOOD BANCSHARES INC,98,98,0,0,,,1,0,1,0,0,0,First Farmers State Bank,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.567675788,0.567675788,0.57,0.57,18.08,18.08,1209819,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17143,Illinois,17,1,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,12107,7691,www.fsbelmwood.com,61529,,,,,,,,,,,,,
1,129 W Main St,,130980,NM,51,1,,,,,0,,,,,10458,12/31/9999,12/31/9999,0,0,STATE,Mount Sterling,MOUNT STERLING,21,N,Brown,,,,12/27/2023,0,118609,118609,16152,12/27/2023,12/31/9999,10870,6/1/1914,9,Chicago,Chicago,8,0,510947,0,,0,10458,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.98622101,N,-90.76592796,,NONE,0,Farmers State Bank & Trust Co.,MOUNT STERLING BCORP INC,499,499,0,0,,,2,0,2,0,0,0,The Farmers State Bank of Mt. Sterling,12/27/2023,3,,FDIC,3/31/2026,3/31/2026,1.505699177,2.04280229,2.04,1.51,18.46,18.46,2735931,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17009,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,1,20,10458,6688,www.fsb-tc.com,62353,,,,,,,,,,,,,
1,55 N Elm St,,356740,NM,41,1,,,,,0,,,,,11299,12/31/9999,12/31/9999,0,0,STATE,Alto Pass,HARRISBURG,21,N,Union,,,,8/31/2022,0,322657,322657,0,8/31/2022,12/31/9999,33065,1/1/1910,9,Chicago,Chicago,8,0,856346,0,,0,11299,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.57014501,N,-89.31852399,,NONE,0,"Farmers State Bank of Alto Pass, Ill.",FARMERS STATE HOLDING CORP,2054,2054,0,0,,,5,0,5,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,2.308659581,2.308659581,2.31,2.31,25.17,25.17,2321398,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17181,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11299,7213,http://www.myfsb.com,62905,,,,,,,,,,,,,
1,205 Lincoln St,,38322,NM,51,1,"Lincoln, IL",,0,,0,0,,1,30660,10077,12/31/9999,12/31/9999,0,0,STATE,Emden,,21,N,Logan,"Springfield-Jacksonville-Lincoln, IL",1,522,8/31/2022,0,26926,26926,0,8/31/2022,12/31/9999,11164,05/25/1891,9,Chicago,Chicago,7,0,860231,0,,0,10077,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.29928602,N,-89.485808,,NONE,0,Farmers State Bank of Emden,,136,136,0,0,,,1,0,1,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.441632437,1.77023983,1.77,1.44,4.9,4.9,,6/26/2026,0,0,2,Agricultural Specialization,IL,,1,17107,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,1,20,10077,6444,,62635,,,,,,,,,,,,,
1,100 E 4th St,,219823,NM,51,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,9259,12/31/9999,12/31/9999,0,0,STATE,Hoffman,HOFFMAN,21,N,Clinton,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,164533,164533,11794,8/31/2022,12/31/9999,21239,1/1/1911,9,Chicago,Chicago,8,0,837541,0,,0,9259,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,38.53793099,N,-89.26351599,,NONE,0,Farmers State Bank of Hoffman,FARMERS STATE BCORP INC,348,348,0,0,,,3,0,3,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.638940974,0.850085261,0.85,0.64,6.54,6.54,1491520,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17027,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,9259,5919,www.fsbhoffman.com,62250,,,,,,,,,,,,,
1,106 E Washington St,,22443,NM,51,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,13902,12/31/9999,12/31/9999,0,0,STATE,Medora,,21,N,Macoupin,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,19953,19953,0,8/31/2022,12/31/9999,2360,9/9/1912,9,Chicago,Chicago,8,0,295646,0,,0,13902,0,DIF,,0,1,2/17/1934,1,1,0,0,1,0,39.17594308,N,-90.14107143,,NONE,0,Farmers State Bank of Medora,,-11,-11,0,0,,,1,0,1,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,-0.202774321,-0.202774321,-0.2,-0.2,-1.86,-1.86,,6/26/2026,0,0,2,Agricultural Specialization,IL,,1,17117,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,13902,8694,,62063,,,,,,,,,,,,,
1,124 W D St,,164609,SM,51,1,"Davenport-Moline-Rock Island, IA-IL",,0,,19340,1,"Davenport-Moline-Rock Island, IA-IL",0,19340,11680,12/31/9999,12/31/9999,0,0,STATE,Alpha,ALPHA,13,N,Henry,"Davenport-Moline, IA-IL",1,209,8/31/2022,0,140700,140700,15539,8/31/2022,12/31/9999,19536,12/1/1910,9,Chicago,Chicago,7,0,653433,0,,0,11680,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,41.1915434,N,-90.38050152,,NONE,0,Farmers State Bank of Western Illinois,ALPHA BANCO INC,494,494,0,0,,,6,0,6,0,0,0,Farmers State Bank of Alpha,8/31/2022,3,,FED,3/31/2026,3/31/2026,1.178698719,1.178698719,1.18,1.18,10.19,10.19,1205192,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17073,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11680,7465,http://www.fsbwil.com,61413,,,,,,,,,,,,,
1,800 Belt Line Rd,,2607581,NM,41,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,33005,12/31/9999,12/31/9999,0,0,STATE,Collinsville,COLLINSVILLE,21,N,Madison,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,2231190,2231190,0,8/31/2022,12/31/9999,213515,7/9/1990,9,Chicago,Chicago,8,0,1459717,0,,0,33005,0,DIF,,0,1,7/9/1990,1,1,0,0,0,0,38.69029199,N,-89.983857,,NONE,0,FCB Banks,FIRST CO BCORP INC,11299,11299,0,0,,,20,0,20,0,0,0,First Collinsville Bank,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.737284031,1.750968276,1.75,1.74,21.28,21.28,1250473,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17119,Illinois,17,1,9,0,0,1,0,,,,,,,,,,,,,,,,,0,0,33005,46186,www.fcbbanks.com,62234,,,,,,,,,,,,,
1,107 N Chestnut St,,134571,NM,51,1,,,,,0,,,,,10464,12/31/9999,12/31/9999,0,0,STATE,Onarga,NEWMAN,21,N,Iroquois,,,,8/31/2022,0,113905,113905,0,8/31/2022,12/31/9999,19519,1/1/1918,9,Chicago,Chicago,7,0,640143,0,1,0,10464,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.71522099,N,-88.00730097,,NONE,0,Federated Bank,LONGVIEW CAPITAL CORP,551,551,0,0,,,5,0,5,0,0,0,Federated Bank of Onarga,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.636368361,1.686855225,1.69,1.64,11.24,11.24,1204618,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17075,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,10464,6693,www.federatedbank.com,60955,Onarga State Bank,,,,,,,,,,,,
1,302 Main St,,198429,NM,51,1,,,,,0,,,,,5753,12/31/9999,12/31/9999,0,0,STATE,Savanna,SAVANNA,21,N,Carroll,,,,9/12/2023,0,167254,167254,9858,7/13/2023,12/31/9999,13726,1/1/1920,9,Chicago,Chicago,7,0,597041,0,,0,5753,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,42.09364198,N,-90.15580001,,NONE,0,Fidelity Bank,SAVANNA-THOMSON INVESTMENT INC,-19,-19,0,0,,,6,0,6,0,0,0,Thomson State Bank,9/12/2023,3,,FDIC,3/31/2026,3/31/2026,-0.038282621,-0.084624742,-0.08,-0.04,-0.54,-0.54,3084999,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17015,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,5753,3925,www.fidelity-bank.com,61074,Savanna-Thomson State Bank,520,,,,,,,,,,,
1,4250 Asbury Rd,,2582570,NM,41,0,"Dubuque, IA",,0,,20220,1,"Dubuque, IA",0,20220,14382,12/31/9999,12/31/9999,0,0,STATE,Dubuque,DUBUQUE,21,N,Dubuque,,0,,1/5/2026,0,2152772,2152772,10560,12/5/2025,12/31/9999,261001,4/20/1910,11,Kansas City,Kansas City,7,0,939249,0,,0,14382,0,DIF,,0,1,5/19/1934,1,1,0,0,1,0,42.51596593,N,-90.73486496,,NONE,0,Fidelity Bank & Trust,FIDELITY CO,8363,8363,0,0,,,36,0,36,0,0,0,The Luxemburg Savings Bank,1/5/2026,4,,FDIC,3/31/2026,3/31/2026,1.311136923,1.670316008,1.67,1.31,12.9,12.9,1203778,6/26/2026,0,0,2,Agricultural Specialization,IA,IA,1,19061,Iowa,19,0,11,0,0,1,0,,,,,,,,,,,,,,,,,1,40,14382,8987,http://www.bankfidelity.com; www.bankfidelity.bank,52002,,810,,,810,,,,,,,,
1,38 Fountain Square Plz,,296118000,N,31,0,"Cincinnati, OH-KY-IN",,0,,17140,1,"Cincinnati, OH-KY-IN",0,17140,6672,7/21/2011,12/31/9999,1,25190,OCC,Cincinnati,CINCINNATI,3,N,Hamilton,"Cincinnati-Wilmington-Maysville, OH-KY-IN",1,178,6/5/2026,0,240416000,239948000,0,5/1/2026,12/31/9999,37413000,01/01/1865,9,Chicago,Washington,4,1,723112,1,,0,6672,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.1021003,N,-84.51211222,,NONE,0,"Fifth Third Bank, National Association",FIFTH THIRD BCORP,395000,395000,0,0,6,,1508,1,1508,0,0,0,"The Fifth Third Bank of Western Ohio, National Association",6/5/2026,3,,OCC,3/31/2026,3/31/2026,0.619792566,0.775132981,0.78,0.62,5.09,5.09,1070345,6/26/2026,0,0,4,Commercial Lending Specialization,OH,OH,0,39061,Ohio,39,0,16,0,0,0,1,,,,,,,,,,,,,,,,,1,10,6672,4470,www.53.com,45202,Fifth Third Bank of Western Ohio,,Fifth Third Bank,,,"Citizens Heritage Bank, National Association",,,,,The Miami Citizens National Bank & Trust Company,"The Fifth Third Bank of Miami Valley, National Association",The Citizens National Bank & Trust Company of Piqua
1,700 Busse Rd,,8221637,NM,41,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,3657,12/31/9999,12/31/9999,0,0,STATE,Elk Grove Village,ELK GROVE VILLAGE,21,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,5245762,5245762,11088,8/31/2022,12/31/9999,687740,3/26/1901,9,Chicago,Chicago,7,0,850036,0,,0,3657,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,42.01565202,N,-87.96114099,,NONE,0,First American Bank,FIRST AMERICAN BANK CORP,30815,30815,0,0,,,60,0,60,0,0,0,First American Bank of Dundee,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.509106951,1.513661452,1.51,1.51,17.91,17.91,1199974,6/26/2026,0,0,9,All Other Over 1 Billion,IL,IL,1,17031,Illinois,17,1,9,0,0,1,0,www.firstambank.com,,xpress.epaysol.com,,,,,,,,,,,,,,1,10,3657,2335,www.firstambank.com,60007,First American Bank of Kane County,,The First Bank of Dundee,,,The First National Bank of Dundee,,,,,,,
1,11901 Olive Boulevard,,6691682,SM,41,0,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,12229,12/31/9999,12/31/9999,0,0,STATE,St. Louis,CREVE COEUR,13,N,St. Louis,"St. Louis-St. Charles-Farmington, MO-IL",1,476,5/14/2024,0,5937676,5937676,12597,5/7/2024,12/31/9999,546151,7/30/1906,11,Kansas City,Kansas City,8,0,169653,0,,0,12229,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,38.67194501,N,-90.44532503,,NONE,0,First Bank,FB CORP,10547,10547,0,0,,,76,0,76,0,0,0,First Missouri Bank and Trust Company of Creve Coeur,5/14/2024,4,,FED,3/31/2026,3/31/2026,0.632314433,0.780695795,0.78,0.63,7.8,7.8,1118797,6/26/2026,0,0,4,Commercial Lending Specialization,MO,MO,1,29189,Missouri,29,0,11,0,0,1,0,,,,,,,,,,,,,,,,,1,10,12229,7773,WWW.FIRST.BANK,63141,First Missouri Bank and Trust Company,520,Creve Coeur Bank,,,Creve Coeur Bank and Trust Company,,,,,First Bank and Trust Company,Creve Coeur  Bank and Trust Company,Creve Coeur Farmers Bank
1,300 E Northwest Hwy,,221508,NM,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,18641,12/31/9999,12/31/9999,0,0,STATE,Palatine,ALBERT LEA,21,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,3/20/2025,0,183096,183096,0,2/6/2025,12/31/9999,36580,12/20/1962,9,Chicago,Chicago,7,0,646444,0,,0,18641,0,DIF,,0,1,12/20/1962,1,1,0,0,0,0,42.11990601,N,-88.03569802,,NONE,0,First Bank and Trust Company of Illinois,AMERINATIONAL CMTY SERVICES LLC,1043,1043,0,0,,,1,0,1,0,0,0,First State Bank of Palatine,3/20/2025,3,,FDIC,3/31/2026,3/31/2026,1.907801775,2.456546293,2.46,1.91,11.57,11.57,5880113,6/26/2026,0,0,4,Commercial Lending Specialization,IL,MN,1,17031,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,20,18641,12523,www.firstbankillinois.com,60067,,820,,,,,,,,,,,
1,1835 1st St,,2161369,NM,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Lake County-Kenosha County, IL-WI",1,29404,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,17470,12/31/9999,12/31/9999,0,0,STATE,Highland Park,HIGHLAND PARK,21,N,Lake,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,1750105,1750105,0,8/31/2022,12/31/9999,196779,7/16/1955,9,Chicago,Chicago,7,0,804338,0,,0,17470,0,DIF,,0,1,7/16/1955,1,1,0,0,0,0,42.18591722,N,-87.79951853,,NONE,0,First Bank Chicago,FIRST BANK CHICAGO CORP,1339,1339,0,0,,,4,0,4,0,0,0,First Bank of Highland Park,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.246513214,0.271919356,0.27,0.25,2.73,2.73,1205398,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17097,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,0,0,17470,11457,www.firstbankchicago.com,60035,Bank of Highland Park,,,,,,,,,,,,
1,230 S State St,,263263,SM,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,3702,12/31/9999,12/31/9999,0,0,STATE,Manhattan,MANHATTAN,13,N,Will,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,237548,237548,0,8/31/2022,12/31/9999,24873,1/1/1907,9,Chicago,Chicago,7,0,238139,0,,0,3702,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.422785,N,-87.98587699,,NONE,0,First Bank of Manhattan,MANHATTAN BANCSHARES INC,693,693,0,0,,,3,0,3,0,0,0,The First National Bank of Manhattan,8/31/2022,3,,FED,3/31/2026,3/31/2026,1.058356607,1.058356607,1.06,1.06,11.25,11.25,1206603,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17197,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,3702,2371,www.fnbmanhattan.com,60442,,,,,,,,,,,,,
1,1201 Broadway St,,1237837,N,41,1,"Quincy, IL-MO",,0,,0,0,,1,39500,16501,12/31/9999,12/31/9999,0,14564,OCC,Quincy,QUINCY,3,N,Adams,"Quincy-Hannibal, IL-MO",1,448,8/31/2022,0,1038070,1038070,10232,8/31/2022,12/31/9999,87705,10/23/1946,9,Chicago,Chicago,8,1,344647,0,,0,16501,0,DIF,,0,1,10/23/1946,1,1,0,0,0,0,39.93589598,N,-91.39628396,,NONE,0,"First Bankers Trust Company, National Association",FIRST BANKERS TRUSTSHARES INC,2252,2252,0,0,4,WESTERN DISTRICT,9,0,9,0,0,0,First National Bank & Trust Company of Quincy,8/31/2022,3,,OCC,3/31/2026,3/31/2026,0.729848646,0.932728421,0.93,0.73,10.35,10.35,1404632,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17001,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,0,10,16501,10661,www.firstbankers.com,62301,"First Midwest Bank/Quincy, National Association",,"First Midwest Bank/M.C., National Association",,,"Bankers Trust Company, National Association",,,,,,,
1,1111 Dixie Hwy,,202541,SM,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,15913,12/31/9999,12/31/9999,0,0,STATE,Beecher,BEECHER,13,N,Will,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,170908,170908,10320,8/31/2022,12/31/9999,26090,11/16/1916,9,Chicago,Chicago,7,0,371232,0,,0,15913,0,DIF,,0,1,10/4/1952,1,1,0,0,0,0,41.35098399,N,-87.62023197,,NONE,0,First Community Bank and Trust,FIRST COMMUNITY BCORP INC,880,880,0,0,,,2,0,2,0,0,0,Farmers State Bank of Beecher,8/31/2022,3,,FED,3/31/2026,3/31/2026,1.741539679,2.265980606,2.27,1.74,13.39,13.39,1208018,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17197,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,15913,10145,www.firstcbt.bank,60401,,,,,,,,,,,,,
1,807 S Main St,,135143,NM,51,1,,,,,0,,,,,34752,12/31/9999,12/31/9999,0,0,STATE,Hillsboro,HILLSBORO,21,N,Montgomery,,,,8/31/2022,0,104381,104381,15522,8/31/2022,12/31/9999,14188,5/29/1998,9,Chicago,Chicago,8,0,2696180,0,,0,34752,0,DIF,,0,1,5/29/1998,1,1,0,0,1,0,39.15353199,N,-89.49300797,,NONE,0,First Community Bank of Hillsboro,FIRST CMTY BANC HOLDING CO,340,340,0,0,,,2,0,2,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.998626888,1.072055336,1.07,1,9.69,9.69,2917278,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17135,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,34752,61524,www.fcbhillsboro.com,62049,,,,,,,,,,,,,
